Date,Open,High,Low,Close,Volume
2023-11-29,112.55789741443341,115.69479862980667,110.0782476527235,116.13647524960831,1215
2023-11-30,108.89146664553269,114.50274064344481,106.84221897453142,106.94049788938332,4019
2023-12-01,117.26232986693546,119.20035309221059,111.34206872828629,114.18909383180247,3602
2023-12-02,111.77190815295018,116.23251010175349,102.65019085337525,108.06262062225899,3934
2023-12-03,108.51112100156021,113.9001246191516,104.41550182254105,106.48971498546233,1022
2023-12-04,111.17396578773213,118.04398412364138,103.57696482272851,113.97444665813256,3202
2023-12-05,114.99863228468043,124.55341175795625,108.07068009022252,114.71489593663304,2209
2023-12-06,110.27912818882719,116.6849877877624,100.89513396004186,107.55394422576259,3296
2023-12-07,109.16101285309159,116.85335809868063,100.77218369739933,105.82286284918908,1748
2023-12-08,114.67538294229875,120.23177747775557,108.57593561214959,113.00267770740254,1804
2023-12-09,114.87694856169318,121.58388484408016,107.96367407758622,119.27619229055027,1133
2023-12-10,111.32276250999556,112.96115245519951,102.23728431073924,109.7530296358958,1320
2023-12-11,111.71768915027273,115.00721337784935,107.12202008899033,116.59892990981909,3437
2023-12-12,115.4584068499215,119.71508468876775,111.5172544972015,115.31071140757507,1433
2023-12-13,107.29270973116553,112.54514992622416,106.19540997844877,104.08434891406704,2045
2023-12-14,107.74029744182778,109.15113615134923,99.3013377741046,111.65169835976288,1872
2023-12-15,111.43919291038048,113.69940978836034,103.2303666067502,111.04274664172875,4671
2023-12-16,114.2270806567869,117.71840942690865,112.28698999388553,116.32379409183214,4736
2023-12-17,117.12064307681716,126.86443729492662,110.92892664662286,121.95775890890867,4196
2023-12-18,123.22333345476166,127.20545651868912,118.04749817125968,118.7250869579614,4150
2023-12-19,120.42371811557818,125.76208763858692,118.35533625599618,116.39066371345385,3905
2023-12-20,115.63276834059513,118.39764775524067,105.80765429704863,117.8373357552227,3098
2023-12-21,116.64233806316534,123.13935870284726,113.71007507599514,114.46058809612006,4799
2023-12-22,112.03738246558514,115.56353140522891,110.43227484477009,108.88039643508613,3223
2023-12-23,117.27745230828044,120.14038551422628,110.92382589276326,112.67107110647774,3917
2023-12-24,116.25381023749748,121.90296389351128,108.60401014330019,111.47227735735949,1252
2023-12-25,119.64458875798297,120.69414095042676,118.35259774355829,122.38944478918089,1965
2023-12-26,114.23524360619977,115.3042199000428,107.30678485765657,110.57957787989527,4317
2023-12-27,121.31473862730479,124.28635790922151,115.5241117437417,120.9919447870163,1738
2023-12-28,126.73420233530052,128.06469459780791,124.80481725542509,127.79317048709535,2129
2023-12-29,118.8847847848242,120.85701657200043,116.33206989230695,118.16830279051267,4264
2023-12-30,121.80047379434035,125.85021963838912,115.68870511849562,117.07154031770268,2339
2023-12-31,123.6108867136478,131.83415782986611,119.94366819202821,126.44590173952689,1301
2024-01-01,118.52690242042704,124.67534021075075,109.08206086256519,113.63203466584358,3595
2024-01-02,122.0305511038097,127.64456063741744,113.66188903845324,124.64945004758454,2977
2024-01-03,121.35403521681118,124.99543462568428,111.50193035818822,125.2870801546924,3763
2024-01-04,122.16398920075426,131.5497726756496,118.82695165020053,121.49238841132598,3826
2024-01-05,118.19829268409438,122.77142805522911,108.4707799889126,118.55371741507237,3315
2024-01-06,122.57646563649348,124.36030053765542,117.69536080836946,122.34629956267001,4241
2024-01-07,125.33695935615944,131.89055800121966,121.20929019833565,124.22904554239383,4057
2024-01-08,130.49785599404095,132.52240153533035,129.04471025131676,134.37210134774455,1550
2024-01-09,128.43541365346434,132.54242193867955,126.96052633272791,132.37474876016424,2478
2024-01-10,134.8032775353045,140.36998498376477,127.5751762317846,133.16144118171982,4722
2024-01-11,120.59994841878566,129.46795114095224,115.47858746887941,121.75064595893264,2315
2024-01-12,129.1982556376459,134.64017486070696,126.15956100332095,133.46733125910455,2587
2024-01-13,126.15360319563644,133.47393208992142,119.62787043870934,130.77418818504995,2822
2024-01-14,136.58605198939898,146.52140354039062,133.31032892514799,136.67564239361946,2824
2024-01-15,121.99522255516096,124.1786246342428,115.79653676606117,121.52347060800423,2164
2024-01-16,122.23694351080262,125.7095272404783,118.0040647879584,120.02388667008788,4217
2024-01-17,123.83622082646042,128.38740550683923,115.42425078695405,128.4249395583645,4496
2024-01-18,116.60976121060051,121.40621481744999,108.2234957636995,113.03790425532918,1313
2024-01-19,124.99457855578956,129.69376823317947,119.69842497268795,125.7928743162668,1183
2024-01-20,124.21949800952102,133.38799703253002,120.06212602550588,122.0450006847074,2687
2024-01-21,129.15627005689967,136.58256385710138,124.89323188786783,126.94635296037764,1712
2024-01-22,130.49919426580155,136.9703411926179,122.2477635347876,129.54888013956344,3175
2024-01-23,138.553999968599,142.33835442936402,134.60038462342047,143.54192932675554,2310
2024-01-24,134.3042629026061,142.71837636059774,131.42272853924447,129.85392597100432,4894
2024-01-25,127.04254250984386,136.63808711320877,125.2803474329661,127.82796069187917,4324
2024-01-26,125.80548076891169,134.19626531186373,120.60524268095202,121.63120234926447,4849
2024-01-27,133.12288162676452,134.1369675734878,127.78369273648595,129.66808992666972,3747
2024-01-28,124.42275702619281,131.1503693578435,115.85457863256664,123.8183864439218,3433
2024-01-29,140.53643284094176,141.99665127392066,137.5452845729272,140.64103415440616,4301
2024-01-30,137.62581326497815,140.94427824798166,133.19689180196255,135.2137373486234,1270
2024-01-31,129.72615117915294,131.26187348228288,121.45049952910972,127.8907224878971,2794
2024-02-01,123.84340886861952,130.277567945164,115.43079637187876,119.71307907117885,1810
2024-02-02,139.50883000355608,146.68813922498956,135.04733031974718,137.54102784199858,3462
2024-02-03,132.49019673280276,134.5205854753959,127.35808052322263,137.1557811266082,1197
2024-02-04,139.56816095796904,144.02271090537386,135.83858794032548,144.01523477469385,4394
2024-02-05,125.71560262019726,130.82173120079713,116.32260871442345,124.0643855215671,2079
2024-02-06,130.99173622490255,135.3132134207508,128.92394233322833,131.70027558769016,3878
2024-02-07,134.3076486731206,136.39687367748735,124.90390386610738,138.40360258423004,2226
2024-02-08,134.8008488448102,139.57137895649748,127.6460507782921,129.86268707121917,4854
2024-02-09,132.59158878104859,140.35219121132434,126.807439406868,135.6984244844245,2644
2024-02-10,138.2233578247686,139.8624268055679,136.92942627770816,142.7070533526578,1627
2024-02-11,130.02919676966877,131.7508168964059,124.7488310432707,125.94245411300435,1603
2024-02-12,134.9043779546589,139.09731958118277,130.23464500963433,131.51885481498812,2161
2024-02-13,136.4573129426246,145.93284434719493,134.00634363484852,141.06477597033816,2445
2024-02-14,138.65797900765034,145.67513282815656,131.75029257614443,139.0333804440538,4886
2024-02-15,139.86401832827562,146.9720479383287,130.12366016196106,135.00598467299287,2080
2024-02-16,130.8929309168371,135.15021083437787,124.83323161725636,128.46925090447237,2585
2024-02-17,129.0456466710607,135.38859379193755,121.61286718306518,128.5450834137493,4057
2024-02-18,143.2944081260999,144.3855887823496,141.67835405300576,145.22349723634758,3118
2024-02-19,138.74699396906928,145.47185838675517,133.98799100671633,141.07859775043727,1910
2024-02-20,133.5118591544342,142.73144168262033,131.46463278795375,138.46607428368876,4985
2024-02-21,145.16827402985834,151.6814352449617,138.65311151002973,143.04338602369592,1593
2024-02-22,138.13836222037114,147.00164956156823,128.69202279644375,138.5205632390559,2395
2024-02-23,143.59311259857392,151.10887009776877,136.63711300632917,143.92634807716996,4688
2024-02-24,138.15994165475635,140.24496740238956,136.46871421992657,137.21639424922873,1599
2024-02-25,148.2408307319909,157.3629104975635,144.04883488712517,144.9324496704151,1513
2024-02-26,146.81750303635732,148.4154976355593,140.86153262138967,151.59206866819574,2895
2024-02-27,136.88861049663655,142.6943177495664,132.2597406914373,140.4217823633024,3131
2024-02-28,143.07281426984247,145.3520483839836,134.5700181755659,143.05614455278484,4041
2024-02-29,141.51224691625484,142.61760641283297,133.18020787386493,142.54470114309512,2066
2024-03-01,145.18780787413223,149.986116215281,138.68132869320323,142.46041840972885,4737
2024-03-02,133.56819923042465,137.22356559931205,129.20707772423032,134.00606993434212,3886
2024-03-03,141.86014443968895,147.2341488838674,138.56211707581974,143.8098457709037,2957
2024-03-04,143.74801731465865,149.9428162952696,141.7951484507405,143.89968759852454,3653
2024-03-05,129.67718760551463,131.07083925629516,125.48310845413565,134.58003931136403,1809
2024-03-06,132.5586225871511,134.66565224326482,127.84006993228162,133.67203914962835,3180
2024-03-07,128.2718940622341,134.29967563028794,121.18948773629745,126.9816311881558,4466
2024-03-08,137.10335211451965,141.19185829307358,130.1799136958415,139.82487239067802,2088
2024-03-09,142.00971430835045,149.5722756962955,140.37874105157914,138.71433942416687,1289
2024-03-10,145.89479623105424,152.7654210683817,141.33746239217382,144.7399543681169,3423
2024-03-11,138.70400160630177,147.31444087321094,136.06799180134553,137.17359111007764,1768
2024-03-12,146.41676022333684,153.64919566335988,144.00544587548558,145.7348311744146,3514
2024-03-13,131.3031088461222,136.17248854263354,122.85738949848698,134.12090710540946,4969
2024-03-14,129.60656859630228,136.66326819785218,128.22933164585595,129.44829891793637,4284
2024-03-15,137.755701334023,141.23413190232176,132.98305545090392,140.69584583668262,4219
2024-03-16,139.85399487347183,143.61081636247576,137.34016197157317,140.6188839048705,4644
2024-03-17,137.66087566462045,145.76174210390758,128.74690372351418,136.081570011196,1470
2024-03-18,127.36847048832385,132.38624613593808,121.35510586884854,130.46825792515858,3196
2024-03-19,137.1322684145832,145.31769147924837,134.04984268719156,134.51516512011412,1087
2024-03-20,130.9187811790857,139.3205825421002,125.39693559458831,128.16261097708366,4395
2024-03-21,140.64405027853215,149.3621113174837,133.0606730412041,140.6890795190805,4966
2024-03-22,138.9747724184422,148.22448954101307,129.3517103381673,136.5832648780631,3443
2024-03-23,132.28025614565325,137.15912313027292,129.29624210744447,127.37112649516541,1789
2024-03-24,134.24022919506,138.11003055995025,125.26459324589591,135.72320446804804,4475
2024-03-25,131.33570313243465,137.57549185178166,121.92696610492723,131.44664134715862,4153
2024-03-26,136.13315248001365,140.4737042909523,126.88536757922505,135.58833062494526,2664
2024-03-27,141.0298873319453,147.4395548331474,134.3111581201881,145.69957247812846,2309
2024-03-28,131.12631202728662,138.47658479108105,124.45792613737424,131.83830386691577,4453
2024-03-29,138.3693759935106,145.56502115993985,133.74048029485618,142.00369177140445,1864
2024-03-30,132.98579427333172,137.35677025651282,125.21421333259762,129.38029663538333,4863
2024-03-31,131.45470507700304,133.9564468922918,125.67305891184465,132.1467697082973,2293
2024-04-01,134.6602689886746,139.53503303483447,127.56332634761995,138.34006525598363,4363
2024-04-02,129.7902484259042,132.0735957226414,124.93412729126504,130.62130599870318,4524
2024-04-03,131.96426939253521,140.9751427091895,124.38080121614696,134.14441117380522,4786
2024-04-04,128.50453344556067,132.61743059220137,120.08428978711973,127.22496912368274,1023
2024-04-05,144.07464631838198,146.4647840433919,141.75672000895665,139.99914148875266,4003
2024-04-06,134.18047135710742,135.40950119625919,125.68410391693936,133.75947430837815,2886
2024-04-07,130.2550430517866,137.06744452836494,124.39237426567384,129.19983696017516,1310
2024-04-08,134.56982406658227,141.30194492367497,125.96783088477025,138.24042589037174,2484
2024-04-09,132.68163161802764,136.74706911725926,127.79991626095851,130.12158464155237,2231
2024-04-10,131.87922439407373,133.52463139370258,127.46786002562642,136.5465666694248,4863
2024-04-11,135.79352216150411,140.4801822155612,126.55797556884912,140.37490335954908,4788
2024-04-12,136.24702422792612,140.04798168349666,132.9865008199905,133.7233406586405,3711
2024-04-13,129.54232472936394,136.63641048697903,120.94441380178866,128.02284428413714,3485
2024-04-14,129.05000046930255,135.50201371437677,123.6938153167179,133.0055578780414,4609
2024-04-15,130.28738065479547,134.56872420857334,124.66052167183413,134.95360286375654,1705
2024-04-16,119.88623768938393,122.84727067767885,116.11002315597858,119.32062871774437,2359
2024-04-17,123.5531205023104,133.44544419771074,117.39574069673927,121.76309095871939,1421
2024-04-18,137.69707837068353,142.78309296144857,133.7701776041976,137.95801850319896,2773
2024-04-19,138.82194628943014,146.01641441145227,137.46852156125527,140.6996383530875,3368
2024-04-20,129.08746737327164,131.35244408147688,125.63947992517244,126.82221252702143,4568
2024-04-21,132.9524798211854,138.32278711811998,131.89506843052607,135.31721156737612,3634
2024-04-22,131.3648675470812,132.61269802590638,121.55967446356948,126.8814411182276,1946
2024-04-23,144.94418158140218,150.49327764259624,135.25245669302444,140.43712650904635,2186
2024-04-24,134.89141402920538,144.5675706932647,130.33501635195464,133.75429108066083,2834
2024-04-25,128.40067389374178,132.85853431061398,120.84533620468497,126.93540581434898,2564
2024-04-26,124.01259845805626,125.36356257123046,119.90034357236243,122.16893061172779,4236
2024-04-27,120.51177659557675,121.79037871385084,113.47193818180297,120.42197422226585,1848
2024-04-28,129.31905085157013,133.81093169109195,121.07018046415631,127.52638667468584,4769
2024-04-29,124.28206410560584,126.72228853377459,114.76125790337568,121.20464329028675,2589
2024-04-30,120.71933402189522,121.9295028888489,116.11742353924818,118.81402951278123,2318
2024-05-01,124.36955612999108,132.17547865554266,116.31987428338665,129.11859885809343,3089
2024-05-02,121.97185982387919,127.0985669038162,118.57850376819012,121.08299399382767,2947
2024-05-03,135.59817071904396,139.20137366679785,125.68517998490113,135.04529848762732,2308
2024-05-04,131.35952321995308,140.4602718671014,130.1275968310739,132.12497311946447,3986
2024-05-05,126.70663141471007,128.7518820565148,120.27487215619999,131.54003909885233,1386
2024-05-06,133.9479958832408,143.55126534383868,127.01244204837884,131.3640086475984,3035
2024-05-07,126.74380240879452,130.56950286519069,119.55139239512737,128.55662351411885,2161
2024-05-08,121.86641771093049,130.86205076170862,119.78292950182869,124.02626464634773,4258
2024-05-09,133.61180816594765,140.0382940542628,124.16504011468948,134.6850523338783,3025
2024-05-10,128.52182901316624,136.9621952508396,125.8911795017155,124.40761240953267,3957
2024-05-11,120.48014311662142,130.3362615855156,113.87536248746285,122.24886587489718,1715
2024-05-12,124.5620328905003,128.15768183086902,121.55794817839254,120.20298000086206,3478
2024-05-13,120.99148874042935,130.6417081090977,117.22654098723791,121.95291523592832,3601
2024-05-14,118.32017098969608,122.82550804381786,112.40204411414297,120.71598276191351,4933
2024-05-15,134.36949552606688,138.83910266869918,129.6147547589857,131.47919443226638,4487
2024-05-16,144.08461252031648,148.14809645860703,141.64258211152793,147.5008325957442,3847
2024-05-17,110.89687678264755,116.76954524877581,108.35844916085992,106.20041483797759,1425
2024-05-18,130.4139258795111,132.8012312681175,125.65062278604591,133.85205451609417,2439
2024-05-19,118.18924699423904,124.17265036246114,110.37370018975953,117.7925375006667,3073
2024-05-20,119.74578894040282,125.62113225209285,110.66410711877272,116.92166833971926,4442
2024-05-21,118.62456623859103,126.48168255203485,116.86741727825658,114.96234768853071,1384
2024-05-22,115.85030356010849,124.35315321754676,111.31236839207388,120.3833752359322,1055
2024-05-23,124.92751545261262,129.89148760542443,123.02530537910674,120.6541713284242,4324
2024-05-24,116.09539558293942,119.81639482710285,114.94606325724604,113.08632978229868,3681
2024-05-25,127.0826880617595,130.41670213761336,120.12721991796388,125.56091153608996,1105
2024-05-26,123.85969125405173,126.61130578439557,117.43764627635244,125.06203974366294,4201
2024-05-27,121.96736598031875,123.48619422010997,119.50019395598477,122.41537683307973,3896
2024-05-28,115.28688551416883,119.36891732368125,112.18257001633125,111.54332043829197,1669
2024-05-29,118.61145400105553,122.04368323023259,117.39808421825487,116.50873383843768,1375
2024-05-30,131.96074992163827,141.65850639443593,123.44622507038864,129.3482676324985,1742
2024-05-31,129.4547485132721,135.4741279495225,119.68253314883515,126.59017705817553,1966
2024-06-01,114.71986289847814,118.84535624975271,112.50072706732593,113.83130626327801,1307
2024-06-02,125.54969561640576,131.77390402534903,122.46641869251808,127.59001014232233,3138
2024-06-03,132.14232591888518,134.39509623099644,123.32664020336277,129.31685524105754,4464
2024-06-04,108.01760292924229,113.01399667206212,98.67942874763662,106.6843917262721,4605
2024-06-05,130.23955930689874,136.8756681996883,125.46291286163745,129.14873357531036,1801
2024-06-06,118.285091329456,123.68517181558806,116.82948907903433,123.0496566238101,1109
2024-06-07,130.73371402449428,135.3497232303832,129.3791875212589,135.28037759328495,4632
2024-06-08,117.52250579997205,127.46714130006933,111.35695700535096,120.52388162749281,2664
2024-06-09,107.2445505103127,116.16738336965305,102.7084945302741,104.66113971850456,3632
2024-06-10,109.16704580121308,115.77769942464803,107.90917395301419,104.84741894212978,1339
2024-06-11,126.08315116590066,132.20754741654122,119.83387963508765,124.2521925431069,2588
2024-06-12,128.36998749632323,134.9559318147445,127.26826466702204,126.03793299066155,1978
2024-06-13,116.91057084793356,119.72237981833545,108.8242232245901,116.9698288493975,3403
2024-06-14,132.53102302958482,137.08726271896367,128.77312762525446,135.30830213026275,2915
2024-06-15,109.73150721270072,111.08664300871881,108.36918518561762,113.3147366014893,1167
2024-06-16,125.89761722016023,131.17753155754167,119.60244723131184,129.3462580742653,1556
2024-06-17,114.66989725092543,120.5571185065444,110.09073752102793,113.26665286315611,4523
2024-06-18,120.49310652167213,123.54285414660102,110.72890280145779,122.36544995627897,1904
2024-06-19,127.72644374907706,137.40270337356668,121.82865578654375,125.85478572431927,1104
2024-06-20,118.89870002134612,128.0837915197813,115.42154739201304,114.50775545369794,3047
2024-06-21,123.9168377460147,131.41612686511786,116.53188796430894,125.93249040204412,3197
2024-06-22,138.09384912837413,143.8943287872624,134.65042110548973,133.19212465407202,1145
2024-06-23,122.53927400344958,131.36899644027875,113.4010843807815,121.63109987803446,3763
2024-06-24,136.9508950496491,139.12676614406027,132.5783973150827,135.24468774266984,1873
2024-06-25,117.59095246711706,125.70554061559103,111.64213540213122,119.52472785230559,1298
2024-06-26,134.48812282274636,136.611510148448,133.0329648883283,137.15057755035016,4238
2024-06-27,143.9155784017744,152.06347436471907,139.08048726020434,141.95652476148726,2736
2024-06-28,105.10073902067037,108.58264713493259,96.60946716372142,108.21700916511891,1645
2024-06-29,122.17272520039353,131.06654042955722,113.92188595212345,120.11189280544286,3770
2024-06-30,136.24380788567152,145.7401867301001,133.2249408559898,135.70707148553714,4119
2024-07-01,128.78066226400807,131.1198259886541,125.74595062491301,131.0508475341494,1637
2024-07-02,134.86692318130306,140.03100362689162,126.51117537138393,136.79612547355094,3286
2024-07-03,125.46597084731837,135.29485725078254,116.09238506579445,130.33965557044039,4078
2024-07-04,132.72777324497343,138.07844016873176,130.8695249535164,129.97938348713276,3511
2024-07-05,130.6665281711635,139.4384558737944,125.61600041632747,132.2897073065593,3500
2024-07-06,144.26759092892834,150.56617462811022,140.2305024182503,145.36441001168612,1783
2024-07-07,135.50515968622113,139.88312885749755,126.66896358710417,139.65614423112143,1896
2024-07-08,136.71253124858313,140.28458324831595,134.96080701646295,133.27615266503187,1370
2024-07-09,129.59731719079002,132.4263250105648,126.69718370776769,132.11529882665934,4620
2024-07-10,129.2232876187941,137.07947134119337,121.45107258051566,129.90597378148178,1486
2024-07-11,130.1603596110694,134.63922417247664,128.69871497023846,127.90701830894845,4282
2024-07-12,138.82002730089653,144.42150646070328,133.38720887446792,138.56437644236826,3037
2024-07-13,131.05783904355337,136.48876836356402,126.07887573143589,129.39560501425134,3212
2024-07-14,138.55986190325822,144.7553731663564,134.5502512923595,139.35299593114283,4196
2024-07-15,156.81243772750156,165.60263203812252,152.26128688963124,160.7024438356482,2360
2024-07-16,145.16751342346524,154.9941675157161,139.39804814109314,145.86056326758725,1191
2024-07-17,133.59501958279768,138.26327745996204,131.14271335730223,134.9122437660635,1729
2024-07-18,149.2671648531064,157.71483515206313,143.11920194855406,149.4546433242535,3261
2024-07-19,133.57445431413882,141.4552044660313,125.32556335043894,129.0861093785936,3621
2024-07-20,117.67418580759599,123.83594637069615,109.83273743948456,115.00277137635693,4399
2024-07-21,128.37446083830926,137.97888513081665,125.9893616960653,128.29447813263008,1956
2024-07-22,120.14659653686337,122.950867176619,117.8033513091901,118.24894937431041,1380
2024-07-23,135.73750183616212,137.72087972894872,132.3239325264579,132.55513781377405,3720
2024-07-24,139.83350183735655,148.51915953995535,135.58382930028722,139.87483025654095,4649
2024-07-25,156.80856588764843,161.76091423735215,152.1324656549721,155.03666382212694,1797
2024-07-26,143.7061694935177,152.32888918138124,136.5888945420176,141.28724592525185,1238
2024-07-27,138.63605906733926,147.673870914098,137.12593517784674,138.27591324174307,4603
2024-07-28,149.50839453189883,151.07051287447047,148.19634019386424,145.84123711272056,3747
2024-07-29,119.48700913602833,128.4381920029029,114.95981406953315,123.76446646678241,2105
2024-07-30,144.33492744751683,149.36979894584164,137.060454218275,148.0119484267092,2386
2024-07-31,150.0639005820472,155.6577929830853,147.32298249543888,152.14010643945255,3552
2024-08-01,127.94155549821419,134.58088809805307,121.16801516690792,124.00369377409875,3249
2024-08-02,154.5324904175617,163.86993387813246,151.194037176099,157.29126296225863,3967
2024-08-03,146.8424741460526,148.0145189959205,137.86769916673097,149.9220474271428,2527
2024-08-04,139.6618899445869,144.95348115944725,130.60068044618737,142.33953612173028,2667
2024-08-05,150.49422245214436,157.6837208340194,146.81863761361242,146.63388132333677,1036
2024-08-06,167.21902579673025,174.7233884160143,164.1490820110611,168.6581053674079,3691
2024-08-07,146.67020155173228,153.90299343556626,141.96846580313618,150.01344950922626,4660
2024-08-08,147.66663159110445,149.87654775577755,144.50184732448312,148.44016560330112,4672
2024-08-09,140.91685228622123,144.61141258156636,133.8653976965959,142.3809260385021,2996
2024-08-10,137.3309134710118,141.55935319976493,128.89633131007722,136.91454826527485,2425
2024-08-11,154.4441909924136,162.68412586152914,147.38636181421265,154.73126419125413,3812
2024-08-12,137.88377770816177,141.39261655989276,129.46462368291762,133.22754629167903,4927
2024-08-13,147.45610521824375,150.35244989304857,142.8831757583765,148.8457354379766,3753
2024-08-14,142.25148410653912,151.86851627788198,139.84463137015936,138.06595623545073,4247
2024-08-15,152.0970156547872,153.17678522080843,144.45545712820888,151.44716159818944,3592
2024-08-16,150.91430402219996,160.89469172333776,146.67003347592598,148.84085499887402,4641
2024-08-17,158.21462805783534,165.30601974755191,151.17319063077315,158.66890755995246,2490
2024-08-18,142.9914735949349,151.44769728997693,139.555678117099,139.32563695016697,2224
2024-08-19,145.6359539339271,149.28752850104286,143.90488722066706,147.5523879536603,3587
2024-08-20,138.78059237471842,139.90942987372196,128.84735621532855,141.73070774400313,4618
2024-08-21,144.34909813947306,151.98992380652683,141.94328456809765,140.98264263690461,4064
2024-08-22,152.77893707911375,161.28623845211982,142.8831481334424,148.82206795263258,3022
2024-08-23,156.77965617645128,164.44394136403295,146.98413678335325,153.23481100432488,4708
2024-08-24,140.18173853022356,142.4673911159311,132.0373755950512,143.95301414920857,3441
2024-08-25,158.28271544881366,166.06356674912638,151.34790879007568,158.56460806637722,1832
2024-08-26,163.31581236079168,171.23611739976045,157.1155489085319,162.9884223208667,4113
2024-08-27,154.05595538130243,160.98282002233293,145.26104147290192,150.12307357232598,1596
2024-08-28,168.84102590232686,176.73606929748715,165.23607020775148,170.33658596989648,3440
2024-08-29,142.47583178082374,151.08912473792333,137.26670086845985,146.15582769977465,1699
2024-08-30,137.89694503831174,144.41938206644886,131.32243531401323,141.17880373154628,2646
2024-08-31,132.67510003588592,134.47254246161302,127.9743857530605,133.93564712569392,4854
2024-09-01,165.53054028724708,170.91919057425199,160.68316220043465,161.2833274537638,3018
2024-09-02,157.21048687221787,158.90933088426232,153.23792486469912,153.334457143978,1440
2024-09-03,150.19662182559279,154.86450910488466,144.11853547543197,145.68971169669103,2860
2024-09-04,153.62667705740287,158.29063545953352,144.97150630526681,151.20146922232757,2640
2024-09-05,139.63549792441688,141.22958652167907,136.82174252236007,135.99211259602066,2529
2024-09-06,175.400184826734,179.53956963245932,165.99028747795302,173.00066522925835,3965
2024-09-07,152.27604857171093,154.27503146083276,145.07425968797688,151.12662912890056,3367
2024-09-08,152.1078799200005,160.3819968100835,143.69842100588022,156.53770776071187,3600
2024-09-09,158.29065767040882,167.81984990408907,152.2849414367387,159.39441826822573,4286
2024-09-10,155.85116045380178,157.50200873112323,147.8355101409852,159.2008983106314,2094
2024-09-11,153.27706756205885,162.87310442768415,152.13126398600363,155.38058256918217,1567
2024-09-12,143.1198018013893,148.82299119542,134.75437797837347,139.2448331066556,3966
2024-09-13,155.7147982530055,159.41088935459038,154.3535485212372,158.074002316745,1235
2024-09-14,169.78527865698172,171.47703733446718,160.77605826971595,167.53626747257297,2304
2024-09-15,164.37361709197054,169.8792355046043,154.44595236682275,165.76469556191762,4034
2024-09-16,166.79525472671358,174.94589462713031,163.14864756712257,165.20487446314345,4688
2024-09-17,145.68492896398533,153.04870725938562,142.79206195741318,150.6616515966319,4973
2024-09-18,140.82460820849397,142.27664231166975,132.9363379337716,138.46012300346175,4958
2024-09-19,149.37639055013116,151.0325070684423,146.09915348184887,147.16769525787385,2185
2024-09-20,151.09531520236638,155.72117474606011,142.30525375381654,155.40203775799037,4262
2024-09-21,161.37417181096984,165.03178625740134,159.44858848155255,156.62061585733306,2032
2024-09-22,133.39237702191727,136.4838359294217,131.25878025450305,135.35926690064923,3107
2024-09-23,165.48807176404782,169.01711225422625,155.67570776814227,167.7413356714066,3940
2024-09-24,148.4790260619171,156.71037075158907,141.41447597748706,151.8428118360211,2840
2024-09-25,145.6480447468824,155.0110972295691,137.02605972702182,150.39243785326715,1224
2024-09-26,139.64500847971783,144.29093273046593,135.72604408355417,144.40102767128437,2842
2024-09-27,133.0583706696835,142.21336968887599,125.97001692399807,128.71113824534814,3747
2024-09-28,157.67146798339922,161.56492929463016,151.32329153762186,160.88986121092825,1581
2024-09-29,149.99796636700103,155.28589924409516,143.5696152858945,151.46106570357483,4876
2024-09-30,136.18267091907853,139.21693189942252,129.03987878323903,137.65609226280944,4358
2024-10-01,135.9417313399335,142.7060157195161,129.76349878177163,132.22523060608046,4041
2024-10-02,145.33794245722603,155.14877249379933,140.47638113350203,146.83981412168256,1168
2024-10-03,165.18259941350053,171.61403727789093,161.6992951640756,170.007425219513,4133
2024-10-04,145.68669018044858,149.90701693747053,137.76945820222977,149.80487587584304,4420
2024-10-05,133.03532611378392,139.86568312769867,129.99887424375524,132.42663272183242,2465
2024-10-06,145.38772371692238,147.49400982311087,138.15653496153266,140.78720344978333,1013
2024-10-07,144.89088488001772,153.8888166024063,141.7908894761738,143.51381978001976,3211
2024-10-08,120.4171146632457,125.94487022026422,113.78914313365561,123.68101777925125,2443
2024-10-09,146.6061197067131,151.65026738506987,138.88241530255183,148.62111072136474,3804
2024-10-10,144.59837489188737,150.87115798796904,141.62994989172853,144.19181144782695,2870
2024-10-11,153.62434292024028,160.2473976853449,152.0848532124885,149.1753582718286,2543
2024-10-12,164.9026538220771,166.54863607811572,162.72389013512952,164.1716011003101,2689
2024-10-13,157.42616272415066,164.5697177151613,150.97219001871142,157.1164121213295,2571
2024-10-14,143.2160062436962,146.39339136653598,134.57098858766457,147.50156157263757,4631
2024-10-15,134.58133453658806,142.00690822914737,133.17636314546925,135.99219557240966,4668
2024-10-16,171.11957345686858,179.52238660632634,163.51221212549376,169.23610262341506,2051
2024-10-17,145.71558704140517,153.95121360937785,141.64371922785472,145.96876968591238,2731
2024-10-18,144.99853469911523,150.97104340578622,139.69177936983954,140.65908777733682,1445
2024-10-19,144.35260988161212,150.03413891240888,134.99287393300204,149.0782922381095,4279
2024-10-20,146.30847667664096,148.59436032869567,142.32073313401835,144.90907569594822,4541
2024-10-21,142.61731300536738,150.5954283589956,137.429280599912,142.39598655449873,1715
2024-10-22,138.05747578099906,141.50016020501948,136.93433404815292,136.61031552336829,4023
2024-10-23,138.0589468839273,143.5292056892888,136.32455840388374,139.8840641850893,1818
2024-10-24,142.9340765226588,146.49254335900648,139.60675220244576,144.55639810595474,3151
2024-10-25,137.56243698091842,139.76689224791565,136.31176681352875,139.71566008620977,3789
2024-10-26,135.60467381354815,142.27069308557378,128.92229587911388,133.28610610966734,1425
